702.9549,1928.2488,0.99113667
722.49036,1926.8976,0.99104184
741.1514,1930.2903,0.9910159
750.91516,1927.6252,0.9920947
774.3391,1945.2627,0.9916372
799.6357,1965.2148,0.9922144
821.40784,1938.9426,0.9946175
837.881,1967.0548,0.99380857
848.5657,2010.8163,0.99644285
852.3922,2019.1082,0.996119
845.1588,2014.9222,0.9958966
840.6209,2002.3711,0.99621695
825.2723,1979.9242,0.99548763
827.5619,1957.237,0.9929476
818.3069,1930.5934,0.9933502
812.0308,1925.947,0.9941578
798.931,1910.7964,0.9936515
798.566,1942.7542,0.9897912
796.6049,1939.6816,0.99008137
792.49365,1937.5552,0.98944575
795.9104,1934.9692,0.98990405
801.0251,1948.9812,0.990207
803.9568,1932.0626,0.9945912
811.3729,1958.076,0.99354494
825.00385,1992.9531,0.99297863
824.3684,2016.186,0.9920631
830.3679,2029.6167,0.9937364
831.1027,2021.7332,0.9964888
828.6304,2002.137,0.9944971
814.1067,1977.0508,0.99579066
818.61786,1940.5339,0.99331844
814.0871,1920.7723,0.99425185
813.7392,1941.9034,0.98942494
811.3471,1929.9585,0.98955286
809.5856,1928.0122,0.98956966
815.86084,1928.7698,0.989388
821.35583,1899.4684,0.9936893
833.5505,1916.6605,0.9934681
846.41034,1946.6488,0.99564075
865.8358,1976.3807,0.99509394
884.4873,2020.2087,0.99566585
893.6117,2050.6226,0.9873291
897.70624,2056.224,0.98798174
900.4049,2035.625,0.99423885
891.4722,2016.925,0.9941858
887.898,1985.9388,0.99671376
882.98785,1970.3785,0.9941525
879.7205,1949.6377,0.9936395
873.4889,1933.9937,0.9915725
881.274,1919.0525,0.99290824
877.2658,1914.7407,0.9924879
883.6639,1918.608,0.992388
886.30334,1935.0509,0.99296653
893.4907,1952.9575,0.99268484
902.8928,1983.6837,0.9923861
922.346,2024.1084,0.9926125
946.2312,2065.3281,0.9890286
950.19727,2070.1797,0.98996824
947.83594,2053.3628,0.9950552
945.056,2027.1471,0.99502206
933.2322,1996.0764,0.9944484
914.73303,1956.5383,0.99657565
908.41797,1945.2727,0.9965417
901.6602,1928.177,0.99652535
898.04333,1918.2451,0.99633235
896.22455,1919.7327,0.9964606
896.1433,1931.2363,0.9964809
902.3051,1947.8914,0.9965676
913.2488,1973.0928,0.9961837
942.13477,2001.4178,0.9927664
961.3515,2067.037,0.99010205
961.0759,2088.7012,0.9910216
964.9713,2082.3884,0.9910324
954.7417,2056.7112,0.98931295
945.28766,2018.684,0.9947712
928.3694,1970.1128,0.99650913
913.1512,1945.417,0.99651515
899.7932,1938.5189,0.9964689
894.5807,1927.9014,0.9965834
886.10156,1916.2261,0.9966667
882.9849,1914.3124,0.9964579
886.0999,1917.7798,0.99614406
893.735,1933.5806,0.99626833
906.697,1949.6086,0.99661404
926.1566,1966.1641,0.9953681
964.2098,2010.3813,0.9941425
983.64935,2059.9814,0.9895656
989.261,2069.3242,0.9897597
996.3141,2065.0212,0.9890899
988.85724,2042.7932,0.98861337
981.61926,2019.2083,0.99417454
971.9991,1993.27,0.99450994
951.2838,1951.6011,0.9962345
936.52936,1942.2755,0.9962261
928.4741,1920.2158,0.9961945
925.5105,1913.6953,0.9965687
921.5927,1913.3455,0.99637896
923.3269,1928.0542,0.9962914
926.6686,1941.07,0.99610907
939.9179,1948.2163,0.9957373
969.16095,1995.9595,0.9916214
984.0994,2031.898,0.9843833
986.86096,2079.4395,0.9870684
977.8784,2088.723,0.99366164
973.69507,2066.036,0.993704
961.0392,2041.353,0.9868601
940.4288,2005.2576,0.99350244
916.2378,1983.9229,0.99370885
899.1484,1957.4242,0.9962469
881.5652,1931.4401,0.99635124
872.9938,1926.9045,0.9931827
860.8833,1917.3365,0.9924493
861.2485,1911.177,0.9926214
863.3706,1906.3982,0.99265456
872.84424,1918.9385,0.99232775
887.7843,1932.51,0.9925299
909.3785,1967.6023,0.9921543
923.6913,1992.3314,0.9956945
950.0659,2037.8435,0.98797685
968.2178,2053.6704,0.98844135
958.1089,2054.602,0.9887636
944.3919,2025.5614,0.9945872
932.0645,2002.5168,0.99459213
916.3903,1962.6191,0.9966286
903.42426,1939.0712,0.9968003
896.44135,1925.0361,0.99676657
889.08124,1921.5876,0.99683654
887.0775,1916.4694,0.9965522
893.50134,1925.4379,0.99375266
891.9686,1928.5726,0.99408567
904.0906,1938.521,0.9939359
920.7354,1948.5325,0.9935567
935.1024,1962.8245,0.9959806
963.12286,2002.7468,0.98478806
976.3295,2059.887,0.9885435
985.1405,2075.372,0.9885445
986.5194,2067.741,0.98777825
979.9164,2047.296,0.9872119
969.3219,2015.7089,0.9857836
945.8727,1984.6095,0.9939586
921.87744,1947.5219,0.9960969
906.0485,1926.8259,0.9965307
899.7407,1929.442,0.99365824
887.85583,1926.5635,0.9934442
880.8294,1906.7267,0.9924846
872.3855,1894.4373,0.9925247
876.2001,1901.6504,0.9924489
886.9638,1919.0122,0.9922288
902.23706,1934.1265,0.9959693
936.40063,1978.0807,0.9915412
944.1123,2024.0013,0.9868356
950.02386,2061.5635,0.98843634
956.72516,2049.7085,0.9885626
951.0031,2038.1788,0.9885113
941.99176,1998.5548,0.98823977
922.45917,1963.7852,0.9967475
904.0526,1943.5205,0.99699104
891.1953,1924.5106,0.99689794
885.5909,1923.4365,0.9938069
879.02216,1912.8461,0.9936196
873.0006,1905.5542,0.9927288
871.2731,1903.9363,0.99233025
879.37006,1907.4839,0.9925282
887.7296,1921.9603,0.99212575
909.3217,1951.074,0.9922404
918.386,1977.423,0.9961986
932.41754,2028.9943,0.99473417
943.7199,2060.3254,0.9902598
938.90515,2061.099,0.98983896
931.9854,2048.129,0.9890076
922.59796,2016.6046,0.99515885
916.368,1985.1292,0.99670297
904.32367,1962.6345,0.9968598
893.04767,1948.4595,0.9968004
884.777,1949.8462,0.99424607
882.353,1940.1216,0.99327725
875.04767,1934.2485,0.9929503
881.22864,1936.5654,0.9930524
893.98553,1948.4785,0.99326044
901.00354,1954.3861,0.99331325
922.44434,1981.5769,0.99307644
939.9176,2000.9497,0.99365
952.9762,2051.253,0.98817015
954.4263,2073.455,0.9887983
958.4548,2072.188,0.98890066
954.5493,2058.5112,0.98858833
934.67334,2023.4248,0.99494165
912.8414,1985.435,0.99648476
894.84863,1967.1282,0.9964154
874.2544,1943.9478,0.9965335
861.5594,1926.88,0.99648523
854.3932,1929.2831,0.99289364
